SQ_CANDIDATO;NR_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;SG_UF;SG_PARTIDO;NM_PARTIDO;DS_SIT_TOT_TURNO;QT_VOTOS_TOTAL;VR_DESPESA_TOTAL;POPULACAO;CUSTO_POR_VOTO;CUSTO_POR_HABITANTE
200001620350;1200;SERGIO MENEZES FERINO;SERGIO MENEZES;RN;PDT;Partido Democrático Trabalhista;NÃO ELEITO;587;42192.0;3302729;71.87734241908007;0.012774890098461
200001648692;1214;PHOANA RODRIGUES BRITO CAMPELO;PHOANA BRITO ;RN;PDT;Partido Democrático Trabalhista;NÃO ELEITO;132;19999.95;3302729;151.51477272727274;0.006055583125348765
200001620343;1213;CLAÚDIO HENRIQUE DO NASCIMENTO;OBAMA;RN;PDT;Partido Democrático Trabalhista;NÃO ELEITO;418;42191.59;3302729;100.93681818181817;0.01277476595869658
200001620345;1222;TALLEYRAND CARLOS DE SOUZA;PROFESSOR TALLEYRAND;RN;PDT;Partido Democrático Trabalhista;NÃO ELEITO;1037;34000.0;3302729;32.78688524590164;0.010294517049385523
200001620346;1227;WILLIAM MARIBONDO VINAGRE FILHO;MARIBONDO  VINAGRE;RN;PDT;Partido Democrático Trabalhista;NÃO ELEITO;151;34000.0;3302729;225.16556291390728;0.010294517049385523
200001620349;1201;EMANUEL DOS SANTOS DE ARAÚJO;EMANUEL DE SANTANA;RN;PDT;Partido Democrático Trabalhista;NÃO ELEITO;1214;33710.88;3302729;27.768434925864906;0.01020697732087616
90001614749;4444;SILVYE ALVES DA SILVA;SILVYE ALVES;GO;UNIÃO;UNIÃO BRASIL;ELEITO POR QP;254653;2996199.14;7055228;11.765811280448297;0.4246778615800935
30001601832;1212;JOSENILDO SANTOS ABRANTES;JOSENILDO;AP;PDT;Partido Democrático Trabalhista;ELEITO POR QP;27112;514475.27999999997;733508;18.97592505163765;0.7013901416208139
260001635578;7713;SDNEY SANTOS SOUZA JUNIOR;SDNEY SOUZA;SE;SOLIDARIEDADE;Solidariedade;NÃO ELEITO;423;12000.0;2209558;28.368794326241133;0.0054309504434823614
260001635579;7712;THAYNÁ BARBOSA SILVEIRA;DRA. THAYNÁ SILVEIRA;SE;SOLIDARIEDADE;Solidariedade;NÃO ELEITO;94;15000.0;2209558;159.5744680851064;0.006788688054352952
260001635574;7790;LUANA SANTOS SILVA;LUANA SANTOS;SE;SOLIDARIEDADE;Solidariedade;NÃO ELEITO;393;14970.85;2209558;38.09376590330789;0.006775495370567326
260001635576;7799;SUSANA MENEZES ALVES;SUSY MENEZES;SE;SOLIDARIEDADE;Solidariedade;NÃO ELEITO;703;24990.0;2209558;35.54765291607397;0.011309954298552019
210001648576;2214;MARCELO PIRES MORAES;MARCELO MORAES;RS;PL;Partido Liberal;ELEITO POR QP;84247;1979131.27;10880506;23.492008854914715;0.18189698806287133
210001648581;2210;UBIRATAN ANTUNES SANDERSON;SANDERSON;RS;PL;Partido Liberal;ELEITO POR QP;86690;401815.46;10880506;4.6350843234513786;0.03692985050511438
210001648591;2222;GIOVANI CHERINI;GIOVANI CHERINI;RS;PL;Partido Liberal;ELEITO POR QP;162036;3077501.92;10880506;18.992704831025204;0.2828454779584699
130001607568;9090;WELITON FERNANDES PRADO;WELITON PRADO;MG;PROS;Partido Republicano da Ordem Social;ELEITO POR MÉDIA;126214;2915000.0;20538718;23.09569461390971;0.141927066723444
30001648510;2210;SILVIA NOBRE LOPES;SILVIA WAIÃPI;AP;PL;Partido Liberal;ELEITO POR MÉDIA;5435;126000.0;733508;23.183072677092916;0.17177726759626344
30001648512;2222;VINICIUS DE AZEVEDO GURGEL;VINICIUS GURGEL;AP;PL;Partido Liberal;ELEITO POR MÉDIA;13253;1000000.0;733508;75.45461404964914;1.3633116475893923
30001648516;2225;SONIZE PIMENTEL DOS SANTOS BARBOSA;SONIZE BARBOSA;AP;PL;Partido Liberal;ELEITO POR MÉDIA;9200;1016177.67;733508;110.45409456521739;1.38536685353125
50001600556;5014;CRISLANE CONCEIÇÃO DE SOUZA;CRISLANE CONCEIÇÃO;BA;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;469;12070.94;14136417;25.737611940298507;0.0008538896383715902
50001600580;5051;CARLOS OSVALDO FERREIRA;BADINHO;BA;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;202;25573.0;14136417;126.5990099009901;0.0018090156791498158
90001609056;1212;FLÁVIA CARREIRO ALBUQUERQUE MORAIS;FLAVIA MORAIS;GO;PDT;Partido Democrático Trabalhista;ELEITO POR MÉDIA;142155;2844663.38;7055228;20.010997713763146;0.4031993551448656
70001654745;5566;PEDRO HENRIQUE VIEGAS DE OLIVEIRA;PEDRO OLIVEIRA;DF;PSD;Partido Social Democrático;NÃO ELEITO;6112;149844.2;2817068;24.516393979057593;0.0531915452520138
70001654748;5551;GILCILENE MARIA DOS SANTOS;DRA GIL;DF;PSD;Partido Social Democrático;NÃO ELEITO;4441;600046.2;2817068;135.11510920963747;0.21300380395503407
70001654752;5590;NEVITON PEREIRA JUNIOR;NEVITON SANGUE BOM;DF;PSD;Partido Social Democrático;NÃO ELEITO;1407;298745.34;2817068;212.3278891257996;0.10604832400211853
70001654747;5522;CHARLES DE MAGALHAES ARAUJO JUNIOR;CORONEL CHARLES MAGALHÃES;DF;PSD;Partido Social Democrático;NÃO ELEITO;2290;736242.16;2817068;321.5031266375546;0.2613505105308072
70001654749;5544;WILBERT GOLDEN BATISTA;IBI BATISTA;DF;PSD;Partido Social Democrático;NÃO ELEITO;23879;388818.06;2817068;16.282845177771264;0.138022248664214
70001654750;5511;ADRIANA MANGABEIRA WANDERLEY;ADRIANA MANGABEIRA;DF;PSD;Partido Social Democrático;NÃO ELEITO;349;502464.0;2817068;1439.7249283667622;0.17836417154289497
70001654746;5501;SHEYLA SOARES SAMPAIO;CORONEL SHEYLA;DF;PSD;Partido Social Democrático;NÃO ELEITO;996;300000.0;2817068;301.2048192771084;0.10649370196246594
70001654751;5555;ANDRÉ OCTÁVIO KUBITSCHEK BARBARA ALVES PEREIRA;ANDRÉ KUBITSCHEK;DF;PSD;Partido Social Democrático;NÃO ELEITO;20702;1692657.31;2817068;81.76298473577432;0.6008578103190978
70001654753;5561;VIRGÍLIO DO REGO MONTEIRO NETO;VIRGILIO NETO;DF;PSD;Partido Social Democrático;NÃO ELEITO;9071;800000.0;2817068;88.19314298313306;0.2839832052332425
110001612762;2202;AMÁLIA SCUDELER DE BARROS SANTOS;AMÁLIA BARROS;MT;PL;Partido Liberal;ELEITO POR MÉDIA;70294;1492944.6300000001;3658813;21.238578399294394;0.40804070336472514
110001612757;2210;JOSÉ ANTÔNIO DOS SANTOS MEDEIROS;JOSÉ MEDEIROS;MT;PL;Partido Liberal;ELEITO POR MÉDIA;82182;2737753.26;3658813;33.313295612177846;0.7482626906595117
110001612764;2222;RUBIA FERNANDA DINIZ ROBSON SANTOS DE SIQUEIRA;CORONEL FERNANDA;MT;PL;Partido Liberal;ELEITO POR MÉDIA;60304;2136165.65;3658813;35.42328286680817;0.5838411665203989
170001723357;2799;CINESIO JOÃO DA SILVA;CINESIO ELETRICISTA;PE;DC;Democracia Cristã;NÃO ELEITO;132;3900.0;9058155;29.545454545454547;0.0004305512546429157
170001723361;2771;LELCES XAVIER CORREIA LIMA;LELCES XAVIER;PE;DC;Democracia Cristã;NÃO ELEITO;25;3000.0;9058155;120.0;0.00033119327280224284
170001723349;2725;ANTONIA SOTERO DA SILVA;ANTONIA ENFERMEIRA;PE;DC;Democracia Cristã;NÃO ELEITO;346;2915.79;9058155;8.4271387283237;0.0003218966776346839
170001723352;2721;ERONIDES PEQUENO BARBOSA;ERONILDES BARBOSA;PE;DC;Democracia Cristã;NÃO ELEITO;9;0.0;9058155;0.0;0.0
170001723353;2730;GILSON JOAQUIM DOS SANTOS;PASTOR GILSON SANTOS;PE;DC;Democracia Cristã;NÃO ELEITO;103;838.62;9058155;8.141941747572815;9.258176747913897e-05
170001723359;2780;SEVERINO RAMOS DE VASCONCELOS;VASCONCELOS;PE;DC;Democracia Cristã;NÃO ELEITO;189;0.0;9058155;0.0;0.0
170001723362;2744;LUIZ LINO DE FRANÇA;LUIZ DE FRANÇA;PE;DC;Democracia Cristã;NÃO ELEITO;249;2000.0;9058155;8.032128514056225;0.00022079551520149524
170001723347;2700;ANA CAROLINA DE SOUZA BARRADAS;CAROL BARRADAS;PE;DC;Democracia Cristã;NÃO ELEITO;175;3000.0;9058155;17.142857142857142;0.00033119327280224284
170001723355;2727;ADILSON BATISTA DE LIMA;ADILSON BATISTA;PE;DC;Democracia Cristã;NÃO ELEITO;491;0.0;9058155;0.0;0.0
170001723360;2713;SEBASTIÃO VELOSO DE OLIVEIRA FILHO;BAXINHA BARÃO;PE;DC;Democracia Cristã;NÃO ELEITO;99;2000.0;9058155;20.2020202020202;0.00022079551520149524
170001723346;2707;TANIA MARIA DE PAULA CAVALCANTI;PAULA CAVALCANTI;PE;DC;Democracia Cristã;NÃO ELEITO;102;0.0;9058155;0.0;0.0
170001723350;2711;IRINEU FRANCISCO DA SILVA;IRMÃO DA KOMBI;PE;DC;Democracia Cristã;NÃO ELEITO;452;2000.0;9058155;4.424778761061947;0.00022079551520149524
170001723354;2723;DAYSE FERREIRA BRANDÃO ROCHA;DAYSE BRANDÃO;PE;DC;Democracia Cristã;NÃO ELEITO;157;3000.0;9058155;19.10828025477707;0.00033119327280224284
170001723356;2790;ARLINDO BATISTA DE LIMA;ZÉ DA RIMA;PE;DC;Democracia Cristã;NÃO ELEITO;69;2000.0;9058155;28.985507246376812;0.00022079551520149524
170001723358;2733;DOMICIO JOSÉ FERREIRA DA LUZ;DOUTOR DOMICIO LUZ;PE;DC;Democracia Cristã;NÃO ELEITO;131;0.0;9058155;0.0;0.0
170001723348;2728;ANAILDE NASCIMENTO DE SOUZA;ANA SOUZA;PE;DC;Democracia Cristã;NÃO ELEITO;139;2750.0;9058155;19.784172661870503;0.0003035938334020559
170001723351;2708;EGRE ARAUJO GUERRA;EGRE GUERRA;PE;DC;Democracia Cristã;NÃO ELEITO;29;3000.0;9058155;103.44827586206897;0.00033119327280224284
170001723363;2788;MARIA APARECIDA PEREIRA DA SILVA;CIDINHA DO POVO;PE;DC;Democracia Cristã;NÃO ELEITO;30;2993.2;9058155;99.77333333333333;0.00033044256805055773
50001621034;1115;JOÃO FELIPE DE SOUZA LEÃO;JOÃO LEÃO;BA;PP;PROGRESSISTAS;ELEITO POR MÉDIA;102376;2367390.65;14136417;23.124469113854808;0.16746751669818455
50001620846;1234;FELIX DE ALMEIDA MENDONCA JUNIOR;FELIX  MENDONÇA;BA;PDT;Partido Democrático Trabalhista;ELEITO POR MÉDIA;71774;1366295.38;14136417;19.036076852342074;0.09665075527978553
60001614167;2288;PRISCILA BEZERRA DA COSTA;PRISCILA COSTA;CE;PL;Partido Liberal;ELEITO POR MÉDIA;74773;2303698.78;8791688;30.809233011916064;0.2620314528905029
60001614163;2277;JAZIEL PEREIRA DE SOUSA;DR JAZIEL;CE;PL;Partido Liberal;ELEITO POR MÉDIA;79358;2121765.46;8791688;26.73662970336954;0.24133766575883947
110001608774;5050;MAURO CÉSAR LARA DE BARROS;PROCURADOR MAURO;MT;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;16720;57919.82;3658813;3.4641040669856458;0.01583022144066942
110001608771;5001;GONÇALINA PEREIRA DE SOUZA MELO;GONÇA DE MELO;MT;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;321;40000.0;3658813;124.61059190031153;0.010932507345961654
110001608773;5088;LIDIANY RAMOS SENA;LIDY E BEM VIVER PELA RETOMADA;MT;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;787;10634.09;3658813;13.512185514612453;0.0029064316760654342
110001608772;5005;JULIAN SILVA TACANÃ;JULIAN TACANÃ;MT;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;759;20634.0;3658813;27.18577075098814;0.00563953391441432
110001608775;5011;MILTON DANTAS OLIVEIRA;MILTÃO;MT;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;206;18758.260000000002;3658813;91.0595145631068;0.005126870381186467
110001719723;1818;BRUNO FIGUEIREDO DE CAMPOS;BRUNO CAMPOS;MT;REDE;Rede Sustentabilidade;NÃO ELEITO;575;15000.0;3658813;26.08695652173913;0.00409969025473562
110001719721;1810;MIGUEL COSTA DE SOUSA;PROFESSOR MIGUEL COSTA;MT;REDE;Rede Sustentabilidade;NÃO ELEITO;193;70000.0;3658813;362.6943005181347;0.019131887855432895
110001719722;1800;SUZANETE SIMONE DE REZENDE DAVID;NETE DO PASTEL;MT;REDE;Rede Sustentabilidade;NÃO ELEITO;263;16920.3;3658813;64.33574144486691;0.004624532601146874
150001619548;1010;JOSÉ WILSON SANTIAGO;WILSON SANTIAGO;PB;REPUBLICANOS;REPUBLICANOS;ELEITO POR MÉDIA;84407;1457359.31;3974495;17.265858400369638;0.3666778571868879
130001612991;7777;JOSÉ SILVA SOARES;ZÉ SILVA;MG;SOLIDARIEDADE;Solidariedade;ELEITO POR MÉDIA;86042;1497271.54;20538718;17.40163571279143;0.07289995120435462
160001622020;2277;NELSI COGUETTO MARIA;VERMELHO;PR;PL;Partido Liberal;ELEITO POR MÉDIA;70790;2798198.67;11443208;39.52816315863822;0.24452921505927358
170001609044;6513;RENILDO VASCONCELOS CALHEIROS;RENILDO CALHEIROS;PE;PC do B;Partido Comunista do Brasil;ELEITO POR MÉDIA;59686;2973900.5;9058155;49.82576316054016;0.32831194652774215
230001595283;4420;RAIMUNDO DINIZ ARAÚJO;PASTOR DINIZ;RR;UNIÃO;UNIÃO BRASIL;ELEITO POR MÉDIA;8243;999539.2;636303;121.25915322091471;1.5708541371013494
50001605369;1361;JOSEILDO RIBEIRO RAMOS;JOSEILDO RAMOS;BA;PT;Partido dos Trabalhadores;ELEITO POR MÉDIA;104228;2182591.22;14136417;20.940545918563153;0.154394937557374
50001605371;1310;VALMIR CARLOS DA ASSUNÇÃO;VALMIR ASSUNÇÃO;BA;PT;Partido dos Trabalhadores;ELEITO POR MÉDIA;90148;2071509.05;14136417;22.978979566934374;0.14653706451924842
90001651581;5500;ISMAEL ALEXANDRINO JUNIOR;DR ISMAEL ALEXANDRINO ;GO;PSD;Partido Social Democrático;ELEITO POR MÉDIA;54791;811339.12;7055228;14.807890346954792;0.114998284959749
10001613552;6565;JOSÉ NUNES DA CRUZ;ZÉ DA ROSA;AC;PC do B;Partido Comunista do Brasil;NÃO ELEITO;140;19993.79;830026;142.81278571428572;0.024088149045933503
10001614197;6513;MARIA PERPETUA DE ALMEIDA;PERPETUA ALMEIDA;AC;PC do B;Partido Comunista do Brasil;NÃO ELEITO;14914;2111584.7;830026;141.58406195520988;2.543998260295461
10001614193;4343;CLAUDIO EZEQUIEL PASSAMANI;CLAUDIO EZEQUIEL;AC;PV;Partido Verde;NÃO ELEITO;1941;191922.3;830026;98.87805255023183;0.23122444357164715
10001614194;4333;MAURA MARIA DE AQUINO PENHA;PROTETORA MAURA AKINO;AC;PV;Partido Verde;NÃO ELEITO;89;99785.3;830026;1121.1831460674157;0.12021948710040409
10001614196;1314;IRENÍ HERCULANO UCHÔA MOURA;IRENÍ UCHÔA;AC;PT;Partido dos Trabalhadores;NÃO ELEITO;464;179971.11;830026;387.8687715517241;0.21682587051489952
10001613550;1331;LEONARDO CUNHA DE BRITO;LEO DE BRITO;AC;PT;Partido dos Trabalhadores;NÃO ELEITO;12304;1853992.34;830026;150.68208224967492;2.233655740904502
10001614198;1300;MARIA SANTIAGO DE LIMA;MARIA SANTIAGO;AC;PT;Partido dos Trabalhadores;NÃO ELEITO;899;298480.6;830026;332.0140155728587;0.3596039160219077
10001614195;1313;FRANCIMAR FERNANDES DE ALBUQUERQUE;FRANCIMAR FERNANDES;AC;PT;Partido dos Trabalhadores;NÃO ELEITO;3893;211723.15;830026;54.38560236321603;0.25508014206783886
10001613551;1312;HENRY ANTÔNIO SILVA NOGUEIRA;HENRY NOGUEIRA;AC;PT;Partido dos Trabalhadores;NÃO ELEITO;1042;200230.0;830026;192.15930902111324;0.24123340714628216
50001673581;2830;SILVIA CRUZ DOS SANTOS;SILVIA SANTOS;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;5;6210.0;14136417;1242.0;0.0004392909462135985
50001673578;2820;DAIANE SOUZA DOS SANTOS;DAI;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;5;0.0;14136417;0.0;0.0
50001673574;2809;NIVALDO SANTOS OLIVEIRA;JAMANTA DO PARAFUSO;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;258;0.0;14136417;0.0;0.0
50001673577;2866;CARLOS ALBERTO SOUZA DOS SANTOS;KAU SANTOS;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;184;0.0;14136417;0.0;0.0
50001673579;2855;VENILTON CALDAS PRIMO;TITIA;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;114;16.0;14136417;0.14035087719298245;1.1318285248659544e-06
50001673582;2844;LUAN KENEDY DA SILVA SANTOS;LUAN KENEDY;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;301;0.0;14136417;0.0;0.0
50001673576;2829;FABIO RODRIGUES DOS SANTOS;FABIO RODRIGUES;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;51;0.0;14136417;0.0;0.0
50001673580;2890;EVERTON FARIAS DOS SANTOS;EVERTON PCD;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;35;0.0;14136417;0.0;0.0
50001725931;2801;EDNA MARIA BORGES ZALLIO;EDNA MARIA;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;10;0.0;14136417;0.0;0.0
50001673573;2828;JADSON JOSÉ REBOUÇAS SANTOS;JADSON DA SAÚDE;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;174;0.0;14136417;0.0;0.0
50001725932;2840;GIRLAINE CRUZ DOS SANTOS;NANE SANTOS;BA;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;5;6210.0;14136417;1242.0;0.0004392909462135985
210001621256;1200;AFONSO ANTUNES DA MOTTA;AFONSO MOTTA;RS;PDT;Partido Democrático Trabalhista;ELEITO POR MÉDIA;70307;1670122.19;10880506;23.75470707041973;0.15349673903033553
250001610316;1977;RODRIGO GAMBALE VIEIRA;RODRIGO GAMBALE;SP;PODE;Podemos;ELEITO POR MÉDIA;108209;1799593.95;44420459;16.63072341487307;0.04051272747992091
250001611242;1520;SIMONE APARECIDA CURRALADAS DOS SANTOS;SIMONE MARQUETTO;SP;MDB;Movimento Democrático Brasileiro;ELEITO POR MÉDIA;97730;1074958.1400000001;44420459;10.999264708891847;0.024199618018355015
120001598323;3032;GIANI MARIA GRANDO;GIANI GRANDO;MS;NOVO;Partido Novo;NÃO ELEITO;1376;19691.85;2756700;14.3109375;0.007143269126129067
120001598325;3010;PAULO DA SILVA RICARTE;PAULO RICARTE;MS;NOVO;Partido Novo;NÃO ELEITO;329;8232.42;2756700;25.02255319148936;0.002986331483295244
120001598327;3000;ROGER ALEXANDRE MILAN BROCHADO;ROGER MILAN;MS;NOVO;Partido Novo;NÃO ELEITO;556;24390.0;2756700;43.86690647482014;0.008847535096310807
120001598326;3001;EDUARDO FERRUFINO GUZMAN;PROF. EDUARDO FERRUFINO;MS;NOVO;Partido Novo;NÃO ELEITO;2073;17532.06;2756700;8.457337192474675;0.006359799760583307
120001598322;3033;DANIELLE VIEBRANTZ SILVEIRA;DANI VIEBRANTZ;MS;NOVO;Partido Novo;NÃO ELEITO;1012;16621.510000000002;2756700;16.424416996047434;0.006029495411180035
120001598324;3030;GUSTAVO VEIGA DE LARA;DR. GUSTAVO DE LARA;MS;NOVO;Partido Novo;NÃO ELEITO;1115;24484.62;2756700;21.959300448430493;0.008881858744150614
50001615380;1919;RAIMUNDO MAGALHÃES COSTA;RAIMUNDO COSTA;BA;PODE;Podemos;ELEITO POR MÉDIA;53486;1099670.32;14136417;20.559965598474367;0.0777898897577795
60001595308;3000;SAMUEL LIMA PAULO DO RAMO;SAMUEL LIMA ;CE;NOVO;Partido Novo;NÃO ELEITO;4148;3650.09;8791688;0.8799638379942141;0.00041517510630495534
180001602554;5515;MARCOS AURELIO PADUA RIBEIRO GONÇALVES DE SAMPAIO;MARCOS AURELIO SAMPAIO;PI;PSD;Partido Social Democrático;ELEITO POR MÉDIA;79987;1816205.08;3269200;22.706253266155752;0.5555503120029365
140001604542;4413;LUZIANE CRAVO SILVA;LUZIANE CRAVO;PA;UNIÃO;UNIÃO BRASIL;NÃO ELEITO;8380;1014318.03;8116132;121.04033770883055;0.12497554623310711
140001738352;4401;AUGUSTO CESAR CAMPOS MENDES;REVERENDO CESAR;PA;UNIÃO;UNIÃO BRASIL;NÃO ELEITO;1605;99995.93;8116132;62.302760124610586;0.01232063869833561
130001613348;4500;AÉCIO NEVES DA CUNHA;AÉCIO NEVES;MG;PSDB;Partido da Social Democracia Brasileira;ELEITO POR MÉDIA;85341;3131522.11;20538718;36.694227979517464;0.1524692101035712
130001607240;1314;ANA CRISTINA DE LIMA PIMENTEL;ANA PIMENTEL;MG;PT;Partido dos Trabalhadores;ELEITO POR MÉDIA;72698;1703562.15;20538718;23.43341151063303;0.08294393788356215
130001607248;1363;JOSÉ LEONARDO COSTA MONTEIRO;LEONARDO MONTEIRO;MG;PT;Partido dos Trabalhadores;ELEITO POR MÉDIA;81008;2220928.73;20538718;27.416165440450325;0.10813375644964793
40001618509;1223;CHRISTIANI MARIA MENDES BARROS;CRIS BARROS;AM;PDT;Partido Democrático Trabalhista;NÃO ELEITO;445;72999.89;3941175;164.0446966292135;0.018522367060584723
40001618511;1236;ERNANDO FIGUEIRA SANTANA FILHO;ERNANDO SANTANA;AM;PDT;Partido Democrático Trabalhista;NÃO ELEITO;536;23000.0;3941175;42.91044776119403;0.0058358230730683105
40001618505;1232;PEDRINHA LASMAR CRUZ;PEDRINHA LASMAR;AM;PDT;Partido Democrático Trabalhista;NÃO ELEITO;486;30000.0;3941175;61.72839506172839;0.007611943138784753
40001618507;1200;ALAN KARDECK PEREIRA AMAZONAS;ALAN AMAZONAS;AM;PDT;Partido Democrático Trabalhista;NÃO ELEITO;557;156000.0;3941175;280.07181328545784;0.03958210432168072
40001618506;1234;GELSON DO NASCIMENTO ALBUQUERQUE;GUMA;AM;PDT;Partido Democrático Trabalhista;NÃO ELEITO;1807;171000.0;3941175;94.63198671831765;0.043388075891073095
40001724759;1214;ISMAEL FRANKLIN GONÇALVES;CACIQUE MUNGURUKÚ;AM;PDT;Partido Democrático Trabalhista;NÃO ELEITO;569;0.0;3941175;0.0;0.0
40001618510;1213;WANESSA SIMÕES PACHECO;WANESSA PACHECO;AM;PDT;Partido Democrático Trabalhista;NÃO ELEITO;1503;50989.0;3941175;33.92481703260146;0.012937512290116526
40001618512;1212;PAULO HENRIQUE DA PAIXÃO E SILVA JUNIOR;PAULO PAIXÃO;AM;PDT;Partido Democrático Trabalhista;NÃO ELEITO;2015;92655.71;3941175;45.98298263027296;0.023509666533457662
40001618508;1222;MARIO RUBENS MACEDO VIANNA;DR MARIO VIANNA;AM;PDT;Partido Democrático Trabalhista;NÃO ELEITO;1670;152008.57;3941175;91.02309580838323;0.038569353048266065
120001615738;2727;WANDERLÉIA FERREIRA SILVA CANHETE DOS SANTOS;WANDERLEIA FERREIRA;MS;DC;Democracia Cristã;NÃO ELEITO;155;12999.35;2756700;83.8667741935484;0.004715547574999093
120001615740;2700;ROBERTO OSCAR PATZLAFF;ROBERTO PATZLAFF;MS;DC;Democracia Cristã;NÃO ELEITO;271;5000.0;2756700;18.45018450184502;0.001813762832372039
120001615739;2777;ANTONIO CARLOS RODRIGUES DE FARIAS;ANTONIO CARLOS;MS;DC;Democracia Cristã;NÃO ELEITO;69;11000.0;2756700;159.42028985507247;0.003990278231218486
10001606134;9009;ANA PAULA DOS SANTOS SILVA;ANA PAULA;AC;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;85;15000.0;830026;176.47058823529412;0.018071723054458536
10001606133;9000;MARCOS FABRICIO DO NASCIMENTO TELLES;MARCOS FABRICIO;AC;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;217;10000.0;830026;46.08294930875576;0.012047815369639024
10001606129;9033;ROGERIO BARROS DE LIMA;ROGÉRIO BARROS;AC;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;206;34500.0;830026;167.4757281553398;0.04156496302525463
10001606126;9011;JONILSON CABRAL DOS SANTOS;CABRAL;AC;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;36;20000.0;830026;555.5555555555555;0.02409563073927805
10001606127;9044;EDNA APARECIDA NANTES DE CASTRO;EDNA NANTES;AC;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;22;0.0;830026;0.0;0.0
10001606131;9099;WILLINGTON DE MORAIS FERREIRA;WILLINGTON (WA);AC;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;129;19997.0;830026;155.015503875969;0.024092016394667154
10001606130;9090;RAMÃO VIEIRA DE OLIVEIRA;ROBERTO DA PRINCEZINHA;AC;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;230;0.0;830026;0.0;0.0
240001602977;7040;CLAUDIO WESLEY DA SILVA;CLAUDINHO DO FUTEBOL;SC;AVANTE;AVANTE;NÃO ELEITO;2392;174500.0;7609601;72.95150501672241;0.022931557121063248
240001602987;7090;AMARILDO SPERANDIO DE BAIRROS;AMARILDO DA RENASCER;SC;AVANTE;AVANTE;NÃO ELEITO;1808;51021.31;7609601;28.21975110619469;0.006704860083991263
240001602984;7080;JOSÉ ALTAIR PESCHISKI;ZECA DO CAMPO;SC;AVANTE;AVANTE;NÃO ELEITO;1866;26925.0;7609601;14.429260450160772;0.003538293269252882
240001602981;7010;IRIS CARLA MARGARIDO PINTO BOTELHO;ÍRIS CARLA;SC;AVANTE;AVANTE;NÃO ELEITO;64;90000.0;7609601;1406.25;0.011827164131207405
240001602989;7022;SAMANTA DE BORBA RICHARTZ;SAMANTA RICHARTZ;SC;AVANTE;AVANTE;NÃO ELEITO;562;271294.35;7609601;482.7301601423487;0.035651586725769194
240001602982;7077;IZAIAS DOS SANTOS;FALA ZION;SC;AVANTE;AVANTE;NÃO ELEITO;788;164500.0;7609601;208.75634517766497;0.021617427773151312
240001602985;7001;MARISA RICARDO DO NASCIMENTO AFONSO;MARISA DA COCADA;SC;AVANTE;AVANTE;NÃO ELEITO;92;178394.9;7609601;1939.075;0.023443397360781465
240001602983;7017;JONAS DE MATOS SOMBRIO;JONAS MATOS;SC;AVANTE;AVANTE;NÃO ELEITO;1048;29982.16;7609601;28.608931297709923;0.003940043636979126
240001602986;7070;ALEXANDRE NUNES DOS SANTOS;AGORA É NUNES;SC;AVANTE;AVANTE;NÃO ELEITO;855;49832.39;7609601;58.283497076023394;0.006548620617559318
240001602988;7099;SADI MIGUEL RIBEIRO;SADI;SC;AVANTE;AVANTE;NÃO ELEITO;882;415188.35;7609601;470.73509070294784;0.054561119564613174
